neighbourhood_group,latitude,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
1.0,40.65381,-73.94819,1.0,2.0,2.0,0.0
0.0,40.89147,-73.84747,0.0,2.0,1.0,173.0
1.0,40.72558,-73.95706,1.0,1.0,7.0,38.0
1.0,40.71259,-73.96037,0.0,7.0,1.0,216.0
1.0,40.707,-73.92204,1.0,1.0,2.0,0.0
1.0,40.72495,-73.95112,1.0,3.0,1.0,0.0
2.0,40.74599,-73.99775,1.0,6.0,1.0,0.0
2.0,40.82022,-73.95309,1.0,100.0,1.0,88.0
2.0,40.8303,-73.9407,1.0,1.0,3.0,278.0
1.0,40.71971,-73.95998,1.0,3.0,1.0,37.0
2.0,40.82243,-73.95447,1.0,30.0,2.0,359.0
1.0,40.72278,-73.94478,0.0,2.0,1.0,0.0
1.0,40.72557,-73.95243,1.0,1.0,1.0,0.0
1.0,40.68947,-73.95269,1.0,5.0,1.0,0.0
2.0,40.73444,-74.00129,0.0,2.0,1.0,251.0
1.0,40.71094,-73.94907,0.0,2.0,1.0,0.0
1.0,40.71518,-73.93982,1.0,1.0,1.0,0.0
3.0,40.73851,-73.80106,0.0,1.0,1.0,124.0
2.0,40.72176,-73.99424,0.0,2.0,1.0,213.0
2.0,40.79358,-73.97043,0.0,3.0,1.0,21.0
1.0,40.71111,-73.94792,1.0,2.0,1.0,0.0
2.0,40.7468,-73.98329,0.0,29.0,96.0,333.0
1.0,40.68765,-73.97073,0.0,2.0,1.0,0.0
3.0,40.76327,-73.92457,0.0,1.0,1.0,0.0
0.0,40.8859,-73.83517,0.0,3.0,3.0,311.0
1.0,40.69902,-73.93102,2.0,1.0,5.0,365.0
2.0,40.7223,-73.99607,0.0,30.0,2.0,249.0
3.0,40.76409,-73.82928,1.0,1.0,2.0,161.0
1.0,40.68823,-73.95863,1.0,2.0,1.0,59.0
1.0,40.67507,-73.97792,0.0,5.0,1.0,189.0
3.0,40.75047,-73.88216,1.0,4.0,2.0,175.0
2.0,40.73311,-74.00401,0.0,7.0,1.0,0.0
1.0,40.71046,-73.96054,0.0,10.0,2.0,6.0
2.0,40.74408,-73.97803,1.0,5.0,1.0,2.0
1.0,40.6668,-73.97713,1.0,2.0,1.0,60.0
1.0,40.70578,-73.92375,1.0,1.0,1.0,0.0
2.0,40.7694,-73.98736,0.0,4.0,1.0,0.0
1.0,40.68791,-73.92256,1.0,2.0,1.0,92.0
2.0,40.72246,-73.98455,0.0,1.0,1.0,0.0
2.0,40.71907,-73.99685,0.0,1.0,1.0,29.0
1.0,40.67204,-74.00792,0.0,2.0,1.0,157.0
2.0,40.75967,-73.99219,0.0,3.0,1.0,361.0
2.0,40.72306,-74.00006,1.0,1.0,1.0,0.0
1.0,40.68978,-73.98598,1.0,21.0,1.0,0.0
1.0,40.71264,-73.94017,0.0,4.0,1.0,0.0
1.0,40.68735,-73.9196,0.0,3.0,2.0,274.0
2.0,40.76158,-73.96031,1.0,2.0,1.0,0.0
1.0,40.66128,-73.94797,0.0,3.0,1.0,154.0
1.0,40.68589,-73.91486,1.0,1.0,1.0,205.0
1.0,40.64932,-73.98018,0.0,1.0,1.0,3.0
2.0,40.75093,-73.99523,1.0,1.0,20.0,363.0
2.0,40.82159,-73.95013,1.0,2.0,3.0,154.0
2.0,40.79321,-73.97685,0.0,7.0,1.0,328.0
1.0,40.69568,-73.93384,1.0,30.0,4.0,312.0
1.0,40.6313,-73.94534,1.0,2.0,3.0,43.0
1.0,40.68212,-73.95419,1.0,5.0,1.0,0.0
3.0,40.76487,-73.91377,1.0,1.0,1.0,0.0
1.0,40.6858,-73.93465,0.0,2.0,1.0,0.0
1.0,40.69492,-73.97154,1.0,2.0,3.0,89.0
2.0,40.72837,-73.98631,0.0,1.0,1.0,134.0
2.0,40.72916,-73.98022,1.0,3.0,1.0,0.0
2.0,40.82922,-73.94174,1.0,3.0,2.0,38.0
2.0,40.71694,-73.99032,1.0,1.0,2.0,11.0
3.0,40.68761,-73.84241,0.0,1.0,1.0,189.0
1.0,40.67648,-73.93814,0.0,5.0,1.0,96.0
2.0,40.73925,-73.98084,0.0,3.0,1.0,106.0
2.0,40.76966,-73.96688,0.0,1.0,1.0,15.0
1.0,40.71112,-73.95797,1.0,14.0,1.0,0.0
1.0,40.68717,-73.96015,1.0,7.0,1.0,0.0
1.0,40.686,-73.98579,0.0,3.0,1.0,0.0
3.0,40.75507,-73.91822,1.0,1.0,1.0,342.0
1.0,40.68627,-73.94898,1.0,1.0,1.0,0.0
3.0,40.70789,-73.83333,1.0,1.0,3.0,364.0
1.0,40.68742,-73.92198,1.0,1.0,1.0,0.0
2.0,40.81872,-73.94491,1.0,1.0,1.0,0.0
3.0,40.76374,-73.87103,1.0,1.0,5.0,347.0
2.0,40.75008,-73.97655,0.0,30.0,50.0,364.0
3.0,40.76889,-73.92957,0.0,2.0,1.0,14.0
1.0,40.69755,-73.91187,1.0,60.0,2.0,74.0
2.0,40.77758,-73.94642,0.0,4.0,1.0,0.0
2.0,40.76404,-73.9926,1.0,2.0,2.0,308.0
2.0,40.81038,-73.93809,0.0,3.0,1.0,0.0
1.0,40.69635,-73.93743,1.0,29.0,2.0,341.0
1.0,40.68891,-73.95164,1.0,1.0,1.0,0.0
0.0,40.83719,-73.92015,1.0,1.0,1.0,342.0
2.0,40.74535,-73.97898,2.0,2.0,3.0,348.0
2.0,40.80462,-73.96074,0.0,7.0,1.0,0.0
2.0,40.72435,-73.99419,0.0,1.0,1.0,9.0
4.0,40.59644,-74.08279,1.0,4.0,8.0,340.0
2.0,40.7597,-73.99726,0.0,3.0,1.0,6.0
1.0,40.71894,-73.96403,0.0,3.0,1.0,0.0
2.0,40.73201,-73.98768,0.0,2.0,1.0,0.0
2.0,40.71035,-74.01722,1.0,1.0,1.0,0.0
3.0,40.68268,-73.84977,0.0,1.0,4.0,113.0
1.0,40.70343,-73.94894,0.0,6.0,1.0,4.0
3.0,40.76389,-73.87155,2.0,1.0,5.0,80.0
1.0,40.72712,-73.95499,1.0,1.0,1.0,0.0
2.0,40.83441,-73.93706,0.0,7.0,1.0,0.0
2.0,40.70612,-74.01585,1.0,3.0,1.0,133.0
2.0,40.79419,-73.9735,1.0,2.0,1.0,342.0
2.0,40.71756,-73.99824,0.0,5.0,1.0,0.0
0.0,40.85662,-73.89797,1.0,2.0,1.0,0.0
1.0,40.7157,-73.95983,0.0,3.0,2.0,216.0
2.0,40.73478,-73.99791,0.0,30.0,39.0,275.0
1.0,40.67785,-73.96987,1.0,1.0,1.0,0.0
2.0,40.74772,-74.002,1.0,2.0,1.0,0.0
2.0,40.82746,-73.94718,1.0,2.0,1.0,83.0
1.0,40.68651,-73.98624,0.0,14.0,3.0,205.0
2.0,40.74506,-73.97934,0.0,3.0,1.0,8.0
3.0,40.77074,-73.87342,0.0,1.0,6.0,341.0
2.0,40.72352,-74.00365,1.0,5.0,3.0,0.0
1.0,40.67964,-73.93946,0.0,7.0,1.0,321.0
4.0,40.62878,-74.07301,0.0,5.0,1.0,88.0
1.0,40.68963,-73.95316,0.0,2.0,1.0,0.0
1.0,40.67505,-73.98045,1.0,3.0,1.0,0.0
2.0,40.86512,-73.92172,0.0,20.0,1.0,0.0
1.0,40.73252,-73.95496,1.0,2.0,1.0,72.0
2.0,40.78092,-73.95162,0.0,1.0,1.0,0.0
2.0,40.81949,-73.95676,0.0,5.0,1.0,0.0
1.0,40.68637,-73.94477,1.0,2.0,1.0,0.0
1.0,40.68902,-73.98632,0.0,30.0,21.0,342.0
2.0,40.74476,-73.98551,1.0,1.0,10.0,327.0
2.0,40.78763,-73.95111,1.0,5.0,1.0,0.0
1.0,40.69455,-73.9343,1.0,3.0,7.0,225.0
2.0,40.76304,-73.9888,0.0,3.0,2.0,59.0
2.0,40.76125,-73.96449,1.0,1.0,1.0,0.0
3.0,40.70348,-73.91051,1.0,2.0,1.0,0.0
1.0,40.67528,-73.95741,1.0,1.0,1.0,58.0
1.0,40.65421,-73.95751,1.0,1.0,1.0,358.0
2.0,40.76543,-73.98871,0.0,2.0,1.0,233.0
2.0,40.75827,-73.96196,0.0,5.0,1.0,0.0
3.0,40.74588,-73.89721,1.0,4.0,1.0,0.0
1.0,40.70757,-73.95387,0.0,4.0,1.0,331.0
1.0,40.70703,-73.95396,1.0,2.0,1.0,0.0
2.0,40.75613,-73.99785,2.0,1.0,1.0,15.0
0.0,40.83413,-73.92918,1.0,3.0,1.0,188.0
2.0,40.71615,-73.98478,0.0,1.0,1.0,0.0
1.0,40.68342,-73.9912,1.0,4.0,2.0,0.0
1.0,40.70674,-73.94365,1.0,1.0,1.0,0.0
1.0,40.7005,-73.9144,1.0,2.0,1.0,0.0
1.0,40.71745,-73.95961,0.0,2.0,1.0,0.0
1.0,40.70928,-73.94066,1.0,4.0,2.0,297.0
2.0,40.72982,-73.98823,2.0,1.0,2.0,0.0
2.0,40.78324,-73.94871,1.0,2.0,1.0,0.0
0.0,40.80842,-73.93136,1.0,2.0,4.0,145.0
2.0,40.85045,-73.93493,1.0,2.0,1.0,357.0
1.0,40.71036,-73.95477,0.0,2.0,2.0,82.0
1.0,40.67347,-73.96544,0.0,7.0,1.0,5.0
3.0,40.76257,-73.92162,1.0,1.0,1.0,104.0
2.0,40.80771,-73.93967,1.0,7.0,1.0,0.0
1.0,40.70516,-73.91609,1.0,1.0,1.0,0.0
1.0,40.69613,-73.93264,0.0,5.0,1.0,0.0
2.0,40.79973,-73.94567,0.0,3.0,1.0,51.0
1.0,40.67176,-73.93387,1.0,3.0,1.0,0.0
1.0,40.60755,-73.95303,1.0,1.0,8.0,352.0
2.0,40.77146,-73.95482,0.0,6.0,1.0,101.0
2.0,40.72226,-73.99351,0.0,3.0,1.0,312.0
2.0,40.77231,-73.95588,0.0,30.0,29.0,326.0
1.0,40.59689,-73.93353,0.0,1.0,2.0,97.0
1.0,40.70146,-73.92841,0.0,30.0,4.0,218.0
2.0,40.81835,-73.93925,1.0,2.0,2.0,87.0
2.0,40.76343,-73.99134,0.0,1.0,1.0,299.0
2.0,40.71975,-73.98608,0.0,1.0,1.0,0.0
1.0,40.7111,-73.94352,1.0,3.0,1.0,5.0
3.0,40.75704,-73.89006,1.0,1.0,1.0,95.0
4.0,40.60697,-74.08765,1.0,4.0,7.0,337.0
1.0,40.7155,-73.95724,2.0,1.0,1.0,82.0
2.0,40.72799,-74.00046,0.0,1.0,3.0,0.0
2.0,40.7647,-73.99414,0.0,30.0,31.0,353.0
1.0,40.63725,-73.97345,1.0,1.0,1.0,156.0
3.0,40.73538,-73.87892,1.0,28.0,1.0,0.0
1.0,40.67024,-73.99349,1.0,1.0,2.0,20.0
3.0,40.74786,-73.93889,1.0,1.0,1.0,6.0
2.0,40.72408,-73.97753,1.0,1.0,2.0,22.0
2.0,40.87133,-73.91562,1.0,2.0,1.0,310.0
1.0,40.68803,-73.92601,1.0,2.0,5.0,125.0
3.0,40.6997,-73.90243,1.0,3.0,1.0,81.0
3.0,40.67205,-73.77721,1.0,1.0,4.0,253.0
1.0,40.71615,-73.94171,0.0,2.0,2.0,330.0
1.0,40.71151,-73.95937,0.0,1.0,2.0,1.0
1.0,40.70542,-73.92025,1.0,15.0,1.0,0.0
2.0,40.78828,-73.9484,0.0,1.0,2.0,123.0
2.0,40.7958,-73.93186,0.0,2.0,2.0,12.0
3.0,40.77499,-73.93565,1.0,1.0,2.0,61.0
2.0,40.72454,-73.97573,1.0,3.0,1.0,0.0
2.0,40.76457,-73.97518,0.0,30.0,1.0,0.0
2.0,40.74075,-73.98162,1.0,14.0,1.0,283.0
1.0,40.68511,-73.95452,1.0,3.0,1.0,83.0
1.0,40.70786,-73.94821,1.0,2.0,1.0,0.0
2.0,40.77487,-73.95654,0.0,1.0,1.0,0.0
1.0,40.64362,-74.00046,1.0,1.0,2.0,0.0
2.0,40.77421,-73.9528,0.0,45.0,1.0,109.0
2.0,40.78552,-73.94153,0.0,1.0,1.0,144.0
3.0,40.74387,-73.82556,1.0,3.0,4.0,362.0
1.0,40.70318,-73.92609,1.0,1.0,2.0,302.0
2.0,40.78695,-73.94218,0.0,60.0,1.0,365.0
1.0,40.70635,-73.94656,0.0,4.0,1.0,0.0
1.0,40.68914,-73.97406,0.0,1.0,2.0,0.0
1.0,40.7185,-73.95601,1.0,2.0,1.0,20.0
1.0,40.68843,-73.94537,0.0,5.0,1.0,64.0
1.0,40.69637,-73.93995,1.0,14.0,2.0,45.0
1.0,40.71218,-73.94616,1.0,3.0,1.0,0.0
1.0,40.72506,-73.93802,0.0,3.0,1.0,0.0
2.0,40.71538,-73.99004,0.0,1.0,2.0,92.0
2.0,40.81286,-73.93618,1.0,1.0,2.0,4.0
1.0,40.68615,-73.9972,0.0,3.0,1.0,14.0
1.0,40.71197,-73.96061,0.0,3.0,1.0,0.0
2.0,40.7209,-73.98142,0.0,2.0,1.0,0.0
1.0,40.70857,-73.96618,1.0,3.0,1.0,0.0
3.0,40.73306,-73.84904,0.0,3.0,1.0,329.0
3.0,40.77592,-73.91308,0.0,10.0,1.0,0.0
2.0,40.76746,-73.95861,0.0,1.0,1.0,49.0
1.0,40.6921,-73.93398,1.0,1.0,1.0,25.0
1.0,40.64796,-73.89176,0.0,2.0,2.0,290.0
3.0,40.75631,-73.90199,1.0,2.0,1.0,365.0
2.0,40.75826,-73.98923,0.0,5.0,2.0,78.0
2.0,40.78085,-73.98471,0.0,1.0,1.0,0.0
1.0,40.73291,-73.95989,0.0,3.0,1.0,58.0
1.0,40.68985,-73.99311,0.0,5.0,1.0,2.0
0.0,40.80952,-73.93025,1.0,2.0,4.0,146.0
1.0,40.71406,-73.94965,1.0,10.0,1.0,365.0
2.0,40.83711,-73.94438,1.0,1.0,1.0,5.0
2.0,40.72235,-73.97772,0.0,30.0,2.0,56.0
3.0,40.75094,-73.85244,0.0,1.0,1.0,157.0
1.0,40.67787,-74.00764,0.0,10.0,1.0,0.0
1.0,40.71517,-73.94292,1.0,150.0,1.0,97.0
2.0,40.80003,-73.96446,1.0,1.0,1.0,0.0
3.0,40.69128,-73.80864,0.0,1.0,2.0,119.0
2.0,40.73162,-74.00228,0.0,2.0,1.0,168.0
1.0,40.69616,-73.94737,1.0,1.0,1.0,0.0
0.0,40.85689,-73.9091,1.0,5.0,5.0,362.0
2.0,40.74832,-73.98423,1.0,5.0,1.0,0.0
2.0,40.83141,-73.94722,1.0,5.0,3.0,326.0
1.0,40.71409,-73.93979,1.0,7.0,1.0,313.0
2.0,40.78967,-73.94199,0.0,2.0,1.0,0.0
2.0,40.80743,-73.94256,1.0,3.0,1.0,6.0
3.0,40.7574,-73.93011,0.0,3.0,1.0,83.0
1.0,40.68537,-73.8775,0.0,3.0,2.0,256.0
1.0,40.68326,-73.98004,0.0,4.0,1.0,254.0
1.0,40.68004,-73.9215,0.0,2.0,1.0,38.0
2.0,40.86471,-73.92422,1.0,2.0,2.0,0.0
2.0,40.72342,-73.98871,0.0,2.0,1.0,0.0
1.0,40.66977,-73.99021,0.0,1.0,2.0,46.0
1.0,40.66271,-73.95392,0.0,2.0,1.0,0.0
3.0,40.58825,-73.81208,1.0,1.0,1.0,5.0
2.0,40.72267,-74.00334,0.0,2.0,3.0,281.0
2.0,40.71579,-73.99158,0.0,4.0,1.0,7.0
2.0,40.73055,-74.0007,0.0,2.0,1.0,0.0
1.0,40.67792,-73.9484,1.0,1.0,1.0,249.0
2.0,40.71871,-73.99058,0.0,2.0,1.0,284.0
2.0,40.71642,-74.00667,0.0,30.0,87.0,262.0
3.0,40.74218,-73.90403,1.0,1.0,1.0,0.0
2.0,40.75565,-73.96722,0.0,3.0,1.0,219.0
3.0,40.77592,-73.90754,0.0,6.0,2.0,7.0
1.0,40.67131,-73.94979,0.0,5.0,1.0,118.0
1.0,40.68412,-73.9501,1.0,2.0,2.0,0.0
2.0,40.76392,-73.98805,0.0,1.0,1.0,163.0
2.0,40.72742,-73.98235,1.0,5.0,1.0,0.0
2.0,40.71629,-73.98862,1.0,4.0,2.0,191.0
2.0,40.72811,-73.98824,1.0,1.0,7.0,0.0
2.0,40.75105,-73.97045,0.0,30.0,52.0,297.0
2.0,40.80256,-73.95581,1.0,2.0,2.0,90.0
1.0,40.65477,-73.92207,1.0,1.0,4.0,365.0
2.0,40.78623,-73.98146,0.0,2.0,1.0,6.0
2.0,40.72697,-73.98509,0.0,2.0,1.0,3.0
1.0,40.72031,-73.9483,0.0,30.0,1.0,273.0
3.0,40.76165,-73.92179,0.0,5.0,1.0,0.0
2.0,40.74423,-74.00111,0.0,1.0,1.0,98.0
2.0,40.82376,-73.94492,0.0,25.0,1.0,157.0
1.0,40.65539,-73.94961,1.0,1.0,1.0,87.0
2.0,40.79793,-73.94334,0.0,1.0,1.0,0.0
1.0,40.67648,-73.95098,0.0,4.0,2.0,0.0
2.0,40.73984,-74.0006,0.0,30.0,39.0,339.0
1.0,40.6931,-73.94463,1.0,1.0,4.0,0.0
2.0,40.76054,-73.99066,0.0,2.0,5.0,266.0
2.0,40.72411,-73.99563,1.0,2.0,1.0,0.0
2.0,40.71799,-73.9964,0.0,2.0,1.0,0.0
2.0,40.75811,-73.99073,0.0,21.0,1.0,310.0
2.0,40.83451,-73.93885,0.0,3.0,2.0,277.0
2.0,40.72361,-73.97877,1.0,3.0,2.0,31.0
1.0,40.69898,-73.94705,0.0,3.0,1.0,42.0
2.0,40.78373,-73.97321,0.0,1.0,1.0,2.0
1.0,40.68749,-73.87261,1.0,30.0,6.0,114.0
1.0,40.67027,-73.94033,0.0,6.0,1.0,302.0
1.0,40.66911,-73.94824,0.0,3.0,1.0,260.0
1.0,40.71118,-73.9608,1.0,1.0,4.0,77.0
1.0,40.71201,-73.96048,0.0,4.0,1.0,0.0
1.0,40.70666,-73.9506,0.0,2.0,1.0,0.0
2.0,40.75071,-74.00247,1.0,2.0,1.0,20.0
1.0,40.72927,-73.95707,0.0,3.0,2.0,43.0
2.0,40.80492,-73.94486,1.0,2.0,1.0,0.0
2.0,40.84577,-73.93731,1.0,7.0,1.0,356.0
1.0,40.69213,-73.90548,2.0,30.0,8.0,365.0
1.0,40.69369,-73.96826,0.0,6.0,1.0,0.0
1.0,40.66019,-73.9413,1.0,1.0,7.0,42.0
0.0,40.88546,-73.90526,1.0,1.0,2.0,64.0
1.0,40.57795,-73.9616,1.0,2.0,1.0,71.0
4.0,40.63661,-74.07868,1.0,2.0,3.0,324.0
2.0,40.76506,-73.98567,1.0,3.0,6.0,225.0
2.0,40.81678,-73.94246,1.0,1.0,2.0,180.0
2.0,40.73807,-73.98187,0.0,30.0,2.0,33.0
1.0,40.69172,-73.94446,1.0,1.0,4.0,0.0
3.0,40.75093,-73.87507,1.0,2.0,6.0,64.0
2.0,40.70606,-74.00899,0.0,1.0,1.0,324.0
2.0,40.74611,-73.99209,0.0,30.0,1.0,235.0
1.0,40.68354,-74.00139,0.0,1.0,1.0,0.0
2.0,40.76682,-73.97943,0.0,3.0,1.0,40.0
1.0,40.61693,-74.03136,1.0,2.0,1.0,0.0
2.0,40.72886,-73.98036,0.0,7.0,1.0,0.0
2.0,40.77016,-73.95632,1.0,2.0,1.0,75.0
1.0,40.67427,-73.94826,1.0,1.0,1.0,89.0
1.0,40.69064,-73.921,0.0,1.0,1.0,0.0
2.0,40.74105,-74.00401,0.0,4.0,2.0,280.0
1.0,40.69143,-73.93436,1.0,1.0,1.0,0.0
1.0,40.69399,-73.93135,0.0,3.0,1.0,223.0
2.0,40.76538,-73.98779,2.0,1.0,6.0,169.0
1.0,40.68176,-73.89402,1.0,30.0,1.0,98.0
3.0,40.77162,-73.92626,1.0,1.0,1.0,365.0
1.0,40.65741,-73.87854,0.0,3.0,1.0,36.0
2.0,40.80637,-73.94282,0.0,2.0,1.0,11.0
2.0,40.72201,-73.98856,0.0,3.0,1.0,359.0
1.0,40.69232,-73.93446,1.0,2.0,2.0,0.0
1.0,40.66993,-73.97709,0.0,11.0,1.0,25.0
1.0,40.70772,-73.94126,1.0,2.0,1.0,0.0
1.0,40.65463,-73.97536,0.0,2.0,1.0,35.0
2.0,40.76172,-73.99706,0.0,1.0,1.0,0.0
1.0,40.715,-73.95018,0.0,10.0,1.0,0.0
3.0,40.76936,-73.83035,1.0,1.0,1.0,215.0
4.0,40.63135,-74.13023,1.0,2.0,5.0,355.0
1.0,40.67754,-73.94305,0.0,3.0,1.0,0.0
1.0,40.68955,-73.95117,1.0,2.0,3.0,40.0
1.0,40.5987,-73.9593,2.0,1.0,1.0,0.0
2.0,40.74416,-73.9727,0.0,29.0,3.0,49.0
2.0,40.82088,-73.95628,1.0,2.0,2.0,0.0
2.0,40.72951,-73.99997,1.0,2.0,1.0,125.0
1.0,40.6451,-73.97798,0.0,5.0,1.0,0.0
1.0,40.6978,-73.92589,1.0,1.0,2.0,18.0
1.0,40.63516,-74.00078,1.0,1.0,2.0,59.0
2.0,40.78099,-73.97416,1.0,3.0,1.0,365.0
1.0,40.7107,-73.95785,1.0,2.0,3.0,335.0
1.0,40.69433,-73.93262,1.0,5.0,1.0,342.0
1.0,40.66921,-73.87797,0.0,4.0,1.0,67.0
1.0,40.7279,-73.94494,0.0,6.0,2.0,0.0
2.0,40.80118,-73.96642,0.0,5.0,1.0,20.0
3.0,40.67379,-73.78187,0.0,1.0,2.0,69.0
2.0,40.77037,-73.95734,0.0,6.0,1.0,0.0
2.0,40.77065,-73.96675,0.0,7.0,3.0,270.0
1.0,40.68973,-73.93785,0.0,4.0,1.0,55.0
2.0,40.71855,-73.9895,0.0,4.0,1.0,273.0
1.0,40.71219,-73.96301,0.0,4.0,1.0,0.0
3.0,40.673,-73.79552,1.0,3.0,7.0,195.0
2.0,40.76495,-73.98313,0.0,153.0,2.0,295.0
1.0,40.71253,-73.96123,1.0,2.0,1.0,36.0
1.0,40.66475,-73.99629,1.0,2.0,1.0,0.0
2.0,40.76418,-73.98885,0.0,4.0,1.0,0.0
1.0,40.71153,-73.95743,1.0,1.0,3.0,11.0
1.0,40.69484,-73.92499,1.0,12.0,1.0,0.0
2.0,40.81549,-73.95278,2.0,1.0,1.0,357.0
1.0,40.65554,-73.9499,1.0,3.0,1.0,43.0
2.0,40.80945,-73.94183,0.0,3.0,2.0,46.0
1.0,40.65038,-74.00551,0.0,3.0,1.0,12.0
1.0,40.70521,-73.93554,1.0,2.0,2.0,359.0
3.0,40.74556,-73.88118,1.0,2.0,2.0,83.0
3.0,40.70305,-73.89614,0.0,4.0,2.0,142.0
1.0,40.6779,-73.96393,0.0,5.0,2.0,25.0
3.0,40.70537,-73.88899,1.0,2.0,1.0,337.0
4.0,40.60531,-74.08893,1.0,4.0,7.0,334.0
3.0,40.74642,-73.88044,1.0,1.0,2.0,135.0
1.0,40.68469,-73.98603,0.0,180.0,1.0,365.0
3.0,40.6959,-73.75159,0.0,2.0,1.0,36.0
2.0,40.76732,-73.98482,1.0,5.0,1.0,0.0
1.0,40.73039,-73.9541,0.0,1.0,1.0,0.0
3.0,40.7409,-73.92696,1.0,2.0,1.0,131.0
1.0,40.71142,-73.95535,0.0,3.0,1.0,302.0
2.0,40.76693,-73.95911,0.0,7.0,1.0,0.0
2.0,40.72095,-73.99961,0.0,3.0,1.0,37.0
1.0,40.68811,-73.97236,0.0,4.0,1.0,0.0
2.0,40.72582,-73.9886,0.0,2.0,1.0,0.0
2.0,40.74068,-74.00295,0.0,2.0,1.0,70.0
1.0,40.67061,-73.9904,0.0,7.0,2.0,1.0
1.0,40.68673,-73.9248,1.0,3.0,1.0,0.0
1.0,40.712,-73.94609,1.0,1.0,1.0,0.0
1.0,40.68343,-73.92746,0.0,2.0,1.0,280.0
1.0,40.70136,-73.99372,0.0,2.0,1.0,240.0
1.0,40.69387,-73.91341,1.0,5.0,1.0,0.0
2.0,40.80968,-73.95355,1.0,4.0,1.0,0.0
2.0,40.78305,-73.94532,0.0,30.0,5.0,324.0
1.0,40.66713,-73.98155,1.0,1.0,1.0,117.0
1.0,40.66156,-73.99318,0.0,2.0,1.0,2.0
1.0,40.68756,-73.91326,1.0,1.0,8.0,179.0
1.0,40.70981,-73.94239,0.0,2.0,1.0,0.0
1.0,40.71228,-73.96103,0.0,5.0,1.0,0.0
1.0,40.67578,-73.94159,0.0,2.0,1.0,340.0
2.0,40.74223,-73.98286,0.0,1.0,2.0,264.0
1.0,40.67972,-73.9567,1.0,3.0,4.0,20.0
2.0,40.72712,-73.97803,1.0,1.0,2.0,0.0
1.0,40.68426,-73.95669,0.0,5.0,1.0,0.0
2.0,40.76094,-73.994,1.0,2.0,1.0,59.0
1.0,40.59063,-73.94588,1.0,1.0,2.0,364.0
3.0,40.70843,-73.75018,1.0,7.0,1.0,0.0
1.0,40.69131,-73.93387,1.0,1.0,2.0,0.0
2.0,40.72403,-73.997,0.0,2.0,1.0,247.0
1.0,40.66319,-73.93434,1.0,1.0,6.0,365.0
1.0,40.69564,-73.99691,0.0,3.0,1.0,0.0
1.0,40.66069,-73.94732,0.0,2.0,1.0,20.0
2.0,40.75215,-74.00426,0.0,120.0,1.0,0.0
2.0,40.76807,-73.98508,0.0,2.0,1.0,28.0
1.0,40.71019,-73.95739,1.0,1.0,1.0,46.0
1.0,40.63895,-73.90868,1.0,1.0,2.0,179.0
2.0,40.7277,-73.99007,0.0,5.0,1.0,0.0
1.0,40.67495,-73.95563,1.0,3.0,1.0,0.0
2.0,40.84942,-73.93223,1.0,1.0,5.0,188.0
3.0,40.74622,-73.78297,1.0,1.0,3.0,32.0
1.0,40.68909,-73.99083,0.0,13.0,1.0,0.0
1.0,40.63835,-73.94402,0.0,1.0,1.0,141.0
2.0,40.80583,-73.95712,0.0,3.0,1.0,0.0
2.0,40.791,-73.94807,1.0,30.0,6.0,44.0
2.0,40.72447,-73.98821,0.0,3.0,1.0,0.0
2.0,40.79312,-73.96886,0.0,4.0,1.0,45.0
2.0,40.74866,-73.97846,0.0,3.0,1.0,310.0
3.0,40.77482,-73.90852,1.0,3.0,2.0,208.0
3.0,40.70338,-73.91006,1.0,5.0,1.0,6.0
2.0,40.79155,-73.97477,0.0,30.0,96.0,341.0
2.0,40.72309,-73.98428,1.0,1.0,2.0,188.0
3.0,40.70248,-73.81937,0.0,2.0,2.0,62.0
3.0,40.59458,-73.75839,0.0,3.0,1.0,89.0
2.0,40.81134,-73.94044,0.0,1.0,1.0,0.0
1.0,40.67019,-73.9318,1.0,2.0,1.0,3.0
2.0,40.7324,-73.99708,0.0,5.0,1.0,0.0
3.0,40.75448,-73.82295,1.0,1.0,1.0,0.0
2.0,40.78618,-73.97339,0.0,4.0,1.0,3.0
3.0,40.7787,-73.9093,0.0,4.0,1.0,26.0
2.0,40.81368,-73.95919,1.0,1.0,1.0,0.0
1.0,40.59131,-73.97114,1.0,2.0,6.0,318.0
2.0,40.71591,-73.99721,0.0,30.0,1.0,32.0
2.0,40.83423,-73.94723,1.0,3.0,1.0,3.0
2.0,40.76618,-73.9562,1.0,1.0,5.0,0.0
2.0,40.76324,-73.96382,0.0,3.0,1.0,3.0
1.0,40.66972,-73.88393,1.0,1.0,1.0,87.0
2.0,40.73223,-74.00499,0.0,2.0,1.0,41.0
2.0,40.80296,-73.94399,1.0,5.0,5.0,271.0
1.0,40.71447,-73.95108,0.0,2.0,1.0,135.0
3.0,40.70134,-73.909,1.0,1.0,2.0,212.0
3.0,40.75296,-73.93716,0.0,2.0,1.0,272.0
1.0,40.67582,-73.94054,1.0,1.0,1.0,0.0
1.0,40.70236,-73.94663,0.0,14.0,1.0,0.0
2.0,40.76433,-73.98932,0.0,1.0,1.0,155.0
1.0,40.68226,-73.94493,1.0,2.0,1.0,95.0
2.0,40.80256,-73.94524,1.0,30.0,1.0,0.0
1.0,40.68674,-73.93375,0.0,30.0,1.0,365.0
